892	100
258185	260562	1	0	0	1
258185	260938	1	0	1	1
260698	260938	1	0	1	1
261024	261269	1	0	1	1
261024	263890	1	0	0	1
261459	263085	1	2	1	1
261459	263112	1	3	0	1
261459	263890	1	2	0	1
263305	263794	1	2	2	1
263305	263890	1	2	0	1
264211	264258	1	0	1	1
264374	265042	1	2	0	1
264374	265804	1	2	1	1
265460	265804	3	2	2	1
267854	270181	2	0	2	2
270361	270414	2	2	1	2
270603	270658	2	3	1	2
270762	270814	2	0	0	2
270869	271939	2	0	3	2
272151	272679	2	3	1	2
272796	273283	2	0	0	2
272796	273448	2	0	1	2
273337	273448	2	0	1	2
273639	273825	2	4	0	2
278030	278936	1	0	0	1
279092	279152	1	1	1	1
279298	279902	1	2	0	1
279996	280071	1	0	0	1
280230	281854	1	0	2	1
282137	282198	1	0	0	1
282350	282401	3	0	1	1
282688	283007	1	2	0	1
282688	283830	1	2	0	1
283966	284976	1	1	1	1
285055	285110	1	1	2	1
285055	285152	1	1	0	1
285296	285368	1	2	0	1
291125	291184	2	0	0	2
291381	291693	2	0	1	2
292473	292539	2	0	2	2
292786	292850	2	0	0	2
292798	292850	2	0	0	2
293034	293739	2	0	2	2
294338	294385	2	0	2	2
294542	296204	2	1	2	2
296345	296915	2	0	0	2
300865	300949	2	1	1	2
300865	302348	2	1	1	2
301057	301121	2	0	1	2
301163	302348	2	0	1	2
302518	302572	2	2	2	2
302654	303060	2	2	0	2
303364	322866	2	0	0	2
322949	323010	2	0	1	2
323152	325640	2	1	1	2
323152	325985	2	1	0	2
325804	326320	0	0	2	2
325804	326356	2	0	0	2
325804	326684	2	0	2	2
325804	327064	2	0	0	2
328915	329037	1	1	1	1
328915	329055	1	1	2	1
329705	330163	1	5	0	1
330259	330318	1	2	0	1
330643	330703	1	1	0	1
333924	333981	2	0	4	2
334268	334323	2	1	2	2
334268	334372	2	1	2	2
334268	334644	2	1	1	2
335583	337017	1	2	0	1
335805	337017	1	0	0	1
337135	340073	1	0	0	1
337135	340076	1	0	1	1
340665	348787	0	2	2	1
350054	350895	2	0	0	2
350054	358160	2	0	1	2
350054	363546	2	0	0	2
350965	352022	2	2	4	2
350965	358160	2	4	1	2
350965	363546	2	4	0	2
352628	363546	2	0	0	2
355699	363546	2	0	0	2
358173	363546	2	0	0	2
363686	369619	2	3	0	2
369772	369837	2	2	2	2
370050	370105	2	1	1	2
370305	370354	2	1	0	2
370669	371227	2	2	2	2
371316	371389	2	0	0	2
371835	372210	2	2	0	2
372453	372508	2	1	1	2
372752	372805	2	0	2	2
373216	374567	2	5	2	2
373216	374975	2	2	1	2
374604	374975	2	0	1	2
375187	375304	2	2	2	2
375592	375655	2	0	0	2
375851	375934	2	1	3	2
376107	379174	2	0	0	2
376107	379256	2	0	0	2
376107	379468	2	0	2	2
380606	381211	1	2	0	1
380910	381211	1	1	0	1
380984	381211	1	1	0	1
381632	382928	1	1	0	1
383239	383295	1	0	0	1
383508	383570	1	2	0	1
383760	384118	1	1	0	1
384265	384492	1	3	3	1
384265	384648	1	3	0	1
384271	384492	1	1	2	1
385567	386298	1	3	1	1
386431	386484	1	2	1	1
387388	390131	1	1	1	1
390370	390434	1	1	0	1
390590	391715	1	0	2	1
391983	392437	1	2	0	1
392802	392874	1	1	0	1
397257	397718	2	0	0	2
398295	398382	2	0	0	2
398451	398509	2	1	1	2
398828	399020	2	0	6	2
399157	399340	2	0	2	2
399187	399340	2	1	2	2
399526	402747	2	1	2	2
401437	401669	1	2	0	1
403034	407531	2	0	0	2
407610	408453	2	0	0	2
407610	411049	2	0	5	2
412170	413887	2	1	2	2
412170	414486	2	1	2	2
448337	450121	1	1	0	1
459544	459599	2	0	2	2
459791	460072	2	2	1	2
462077	462804	2	0	1	2
463015	463488	2	0	1	2
463780	463837	2	0	1	2
466274	467725	1	2	0	1
467112	467255	1	0	0	1
467377	467445	1	0	0	1
467661	467725	1	0	0	1
467861	470548	1	2	2	1
467861	470866	1	2	2	1
470594	470866	1	1	2	1
470942	470995	1	0	1	1
471135	471814	1	2	0	1
472080	473242	1	2	1	1
473370	473427	1	1	1	1
473516	473596	1	2	0	1
480533	480680	1	2	0	1
480767	480827	2	1	1	2
481282	481338	2	0	0	2
481673	482129	2	0	2	2
482954	483012	2	4	0	2
483127	483679	2	0	1	2
485366	485421	2	0	1	2
485941	487125	2	0	1	2
488319	488375	1	0	0	1
488620	489781	1	2	0	1
489956	491638	1	2	1	1
493146	493202	2	0	2	2
493303	493771	2	1	2	2
494345	495077	2	0	2	2
495394	495584	2	3	0	2
495394	497916	2	3	2	2
495730	497587	2	2	2	2
497728	497916	2	0	3	2
498709	499162	2	0	5	2
499364	499424	2	2	0	2
499364	500659	2	2	0	2
499494	500659	2	0	0	2
500864	500926	2	0	1	2
501317	501400	2	0	1	2
501767	501833	2	2	2	2
502330	502435	2	0	0	2
502330	503108	2	0	0	2
502330	504125	2	0	1	2
502330	505834	2	0	2	2
502330	509472	2	0	2	2
522483	524475	1	1	3	1
524764	536206	1	0	0	1
536257	542097	1	1	2	1
543730	544955	1	1	0	1
545138	545528	1	3	1	1
547146	550317	1	2	0	1
551719	551780	1	2	0	1
551719	551783	1	2	0	1
552005	552060	1	2	1	1
552409	553407	1	2	0	1
552409	553410	1	3	0	1
553552	553607	1	2	2	1
556506	557590	1	0	0	1
556506	557799	1	0	2	1
557701	557799	1	3	2	1
558386	559162	1	1	0	1
559230	559283	1	2	0	1
568769	569883	2	0	0	2
570247	570338	2	2	0	2
570499	571378	2	1	0	2
572006	572615	2	0	0	2
574367	578067	2	1	0	2
577983	578067	2	0	0	2
578794	580719	1	3	0	1
578794	580722	1	2	1	1
578895	580719	1	0	0	1
578926	580719	1	0	0	1
578926	580722	1	0	1	1
580519	580719	1	1	0	1
580926	580973	1	0	0	1
580926	580996	1	0	1	1
581037	581095	1	2	1	1
581209	581342	1	2	0	1
581446	584985	1	2	2	1
585105	585165	1	1	3	1
585288	586031	1	1	0	1
585288	586034	1	1	2	1
586141	586225	1	0	2	1
589682	589738	2	1	1	2
589927	590599	2	0	0	2
590802	590858	2	0	2	2
590969	591033	2	1	0	2
591159	591228	2	0	0	2
591407	592159	2	0	0	2
592489	594237	1	0	0	1
592592	594237	1	0	0	1
592797	594237	1	0	0	1
595054	595959	1	0	0	1
596271	596326	1	0	0	1
596951	597603	1	1	0	1
603851	604413	1	0	0	1
603878	604413	1	1	0	1
604489	604560	1	3	0	1
604644	605386	1	1	0	1
605557	605614	1	2	0	1
605800	605922	1	1	0	1
606398	606464	1	2	1	1
606564	607526	1	0	0	1
607719	608467	1	2	0	1
608668	609196	1	2	0	1
622155	622381	2	1	0	2
622561	623936	2	0	0	2
624878	625627	2	1	0	2
627370	628061	2	0	7	2
631522	631909	1	2	0	1
632064	632137	1	3	0	1
632281	632351	1	1	0	1
632432	634239	1	1	0	1
634421	634561	1	2	1	1
635048	635660	1	3	0	1
636549	636629	1	3	0	1
636807	637928	1	2	0	1
636807	638972	1	2	0	1
637977	638972	1	1	0	1
639102	639160	1	1	1	1
639257	639317	3	3	1	1
639689	640261	1	1	1	1
640409	640472	1	2	1	1
640733	640878	1	1	0	1
640803	640878	1	4	0	1
642498	642553	1	2	0	1
645289	645396	2	2	2	2
650605	652251	1	3	0	1
652520	652652	1	7	1	1
652755	652832	1	3	0	1
653014	653072	1	0	1	1
653341	653953	1	2	2	1
654058	654115	1	0	1	1
654486	654545	1	0	1	1
654486	654585	1	0	0	1
654750	654801	1	1	1	1
654970	655034	1	2	0	1
657244	659639	2	1	2	2
659829	659957	2	2	2	2
660160	660217	2	1	1	2
660674	660731	2	2	3	2
660834	660897	2	1	0	2
660837	660897	2	0	0	2
661102	661157	2	1	1	2
661362	662900	2	2	1	2
663054	663116	2	0	2	2
663354	664613	2	0	0	2
664781	666573	2	1	1	2
666808	666857	2	0	2	2
667020	667069	2	1	1	2
671656	672929	2	0	3	2
673204	673270	2	0	2	2
673210	673270	2	0	2	2
673459	673525	2	0	2	2
673468	673525	2	1	3	2
673677	674494	2	0	4	2
674674	675129	2	0	2	2
675424	675685	2	0	2	2
676061	676840	2	0	0	2
678310	678526	2	1	1	2
679134	680184	2	0	1	2
679134	680502	2	0	0	2
679134	680545	2	0	0	2
679134	681053	2	0	0	2
679134	681670	2	0	0	2
682606	683389	2	0	0	2
684368	684479	1	0	0	1
684966	685612	1	2	1	1
684966	686575	1	2	1	1
685931	686575	1	0	1	1
687558	689044	1	1	0	1
687558	689754	1	1	2	1
689200	689754	1	2	2	1
691792	691871	1	1	0	1
692013	701064	1	0	0	1
692242	701064	1	1	0	1
700930	701064	1	0	0	1
701761	705205	1	1	1	1
712985	713049	2	0	1	2
713469	714005	2	0	1	2
715042	715838	2	0	0	2
715042	716321	2	0	1	2
715963	716321	2	1	1	2
718509	731541	1	0	2	1
725899	728116	1	1	0	1
725899	731541	1	1	2	1
728297	731541	1	0	2	1
731708	733117	1	2	3	1
733299	734482	1	0	2	1
735138	737751	1	2	0	1
737926	738278	1	2	0	1
738555	739898	1	0	3	1
740254	740946	1	1	1	1
745117	746293	1	0	0	1
746013	746293	1	0	0	1
746655	747286	1	0	0	1
746655	747556	1	0	0	1
747309	748085	1	0	0	1
747588	748085	1	1	0	1
748249	748728	1	2	0	1
748871	749297	1	0	1	1
748871	751401	1	0	2	1
749440	749626	1	1	2	1
749828	749898	1	0	0	1
750201	751401	1	4	2	1
751626	751687	1	2	1	1
752091	752184	1	0	0	1
752859	753841	1	4	1	1
752859	754544	1	2	0	1
754190	754544	1	2	0	1
754590	754903	1	2	1	1
755027	755102	1	1	2	1
755163	755338	1	2	0	1
755163	756139	1	2	2	1
755438	756139	1	2	2	1
756449	756529	1	0	0	1
756656	756773	1	2	0	1
756656	758360	1	2	1	1
756813	756963	1	2	0	1
756813	757443	1	2	1	1
757141	757443	1	3	1	1
757672	758360	1	2	1	1
758535	759577	1	2	0	1
758535	763027	1	2	0	1
759614	760573	1	1	0	1
759614	763027	1	1	0	1
760607	763027	1	2	0	1
763176	763412	1	2	0	1
763787	764149	1	1	1	1
763787	765790	1	1	0	1
764228	765790	1	2	0	1
765917	765996	1	0	1	1
766697	767100	1	0	0	1
767455	767931	1	2	0	1
769645	771194	1	0	0	1
772095	772801	1	0	0	1
773566	773649	1	0	0	1
773786	773962	1	0	0	1
774854	774911	1	0	0	1
777585	778145	1	0	0	1
778428	778489	1	0	0	1
778790	778844	1	0	1	1
788316	788386	1	0	0	1
789366	789428	1	0	0	1
789771	791177	1	0	2	1
792221	793027	1	2	1	1
792221	794641	1	2	0	1
793085	794641	1	2	0	1
794743	794809	1	2	1	1
794937	795001	1	0	0	1
795305	795539	1	0	0	1
802295	803798	2	0	1	2
803871	803926	2	0	4	2
804563	806816	2	0	1	2
807652	807705	2	2	0	2
807835	808076	2	0	0	2
807835	809519	2	0	1	2
822736	823022	2	1	0	2
823953	824470	2	1	2	2
823953	827446	4	2	0	2
823953	827810	2	1	0	2
823953	844125	2	1	4	2
827582	827810	2	0	0	2
844244	848483	2	0	1	2
848550	854003	2	0	2	2
859697	864916	2	2	0	2
874393	875880	2	0	1	2
876261	876310	2	0	3	2
876466	880931	2	1	1	2
881007	881064	2	0	1	2
882013	882417	2	1	2	2
885037	885972	2	1	1	2
886268	886326	2	1	2	2
886477	886555	2	0	0	2
886498	886555	2	0	0	2
886920	887594	2	0	0	2
886920	887600	2	0	1	2
888652	888726	1	0	0	1
892280	892344	2	1	2	2
892472	892536	2	0	0	2
892700	892751	2	0	2	2
892851	893838	2	0	1	2
894197	894259	2	0	0	2
894552	894618	2	0	2	2
894786	894870	2	1	0	2
895093	895827	2	0	1	2
896110	896167	2	0	3	2
896336	896738	2	2	3	2
896865	896920	2	3	2	2
897080	897141	2	0	1	2
897415	897494	2	2	1	2
897820	899475	2	0	0	2
897820	903585	2	0	3	2
899618	902467	2	0	3	2
899618	903241	2	0	3	2
902575	903585	2	1	2	2
903349	903585	2	0	3	2
903707	903767	2	2	0	2
903988	904191	2	0	1	2
904267	904670	2	0	1	2
904267	906384	2	0	1	2
904268	904497	0	0	1	2
904504	906382	0	0	0	2
904747	906381	0	1	0	2
906517	907589	2	0	2	2
906517	919017	2	0	0	2
913466	913518	2	3	0	2
913575	914129	2	4	0	2
922860	922931	2	1	1	2
923208	923450	2	0	2	2
923908	923961	2	0	1	2
924097	924257	2	0	3	2
924097	924985	2	0	1	2
926589	926652	2	0	3	2
927623	927698	2	2	2	2
928176	928244	2	0	4	2
928550	929703	2	1	3	2
929810	932811	2	0	1	2
936179	936241	2	1	1	2
936344	936461	2	1	2	2
936685	936745	2	1	0	2
936893	937491	2	0	0	2
937716	937899	2	1	1	2
938369	938948	2	1	0	2
939107	939160	2	3	2	2
939402	939527	2	0	1	2
941825	945707	2	0	1	2
945764	946199	2	0	0	2
946312	946392	2	0	1	2
946574	946635	4	0	3	2
947287	948017	2	0	2	2
947287	950446	2	0	1	2
948777	950446	2	0	1	2
950649	950704	2	0	2	2
950757	950906	2	0	0	2
950757	951136	2	0	4	2
957555	958956	1	2	0	1
959743	960798	1	1	4	1
959743	963391	1	1	0	1
961343	963391	1	1	0	1
963646	963727	1	4	0	1
963835	964172	1	2	2	1
964299	964358	1	2	1	1
964879	964930	1	1	0	1
965227	966849	1	2	2	1
972703	972762	2	2	2	2
973087	974137	2	1	1	2
974432	974644	2	0	2	2
974525	974644	2	0	2	2
974852	975113	2	1	0	2
975489	975545	2	4	1	2
975676	977169	2	0	1	2
978515	978630	2	3	2	2
978749	978913	2	1	0	2
978749	978938	2	1	0	2
980472	983028	1	2	0	1
980664	982875	1	1	0	1
982973	983025	1	0	0	1
982973	983028	1	0	0	1
983354	984345	4	1	2	2
984744	984796	2	0	0	2
986265	989551	2	4	2	2
986265	992662	2	3	0	2
989776	989880	2	0	1	2
992764	993233	2	0	1	2
992764	998831	2	0	0	2
993293	995729	2	0	2	2
996186	996323	2	0	2	2
996188	997390	1	0	0	1
996399	996511	2	0	2	2
996532	997390	1	2	0	1
1011128	1012690	1	2	0	1
1012872	1017136	1	0	2	1
1017375	1018331	3	2	0	1
1018509	1019247	1	2	0	1
1019319	1024782	3	2	1	1
1019331	1024782	1	2	5	1
1024999	1025094	1	0	3	1
1025038	1025094	1	0	2	1
1025244	1026431	1	0	0	1
1026635	1026690	1	2	2	1
1034394	1034942	2	2	0	2
1035152	1035207	2	0	1	2
1035354	1035402	2	1	1	2
1035534	1035590	2	3	2	2
1035927	1036049	2	0	0	2
1035978	1036049	2	3	0	2
1036246	1037000	2	0	5	2
1039335	1039394	2	0	1	2
1040641	1042866	2	0	1	2
1040641	1046840	2	0	0	2
1040641	1047587	2	0	0	2
1044306	1047394	2	2	0	2
1044306	1047587	2	2	0	2
1047161	1047631	2	0	0	2
1048508	1049334	1	2	1	1
1048954	1049334	1	1	1	1
1051403	1052176	2	1	0	2
1051403	1052219	2	1	2	2
1052368	1052427	1	0	0	1
1052579	1053513	1	0	0	1
1052579	1053531	1	0	0	1
1053844	1053896	1	1	2	1
1058048	1058100	2	1	0	2
1058195	1058270	2	0	1	2
1058216	1058270	2	0	1	2
1058366	1058983	2	0	0	2
1059060	1060637	2	0	3	2
1059060	1065780	2	0	2	2
1059063	1060637	2	0	2	2
1059063	1064092	2	0	3	2
1059063	1065780	2	0	4	2
1059084	1064092	2	0	2	2
1060704	1064092	2	0	2	2
1060704	1065780	2	0	2	2
1064147	1065780	2	0	3	2
1064150	1065780	2	0	2	2
1065874	1067888	2	1	0	2
1068016	1068077	2	0	0	2
1068201	1068259	2	0	0	2
1068355	1068447	2	1	1	2
1068774	1069128	2	0	0	2
1069184	1069811	2	0	2	2
1069872	1070922	2	0	2	2
1071018	1071079	2	0	0	2
1071235	1071318	2	0	0	2
1071235	1071883	2	0	0	2
1071235	1071967	2	0	2	2
1071235	1074122	2	0	3	2
1071385	1071967	2	0	2	2
1078198	1078257	2	1	2	2
1078379	1078431	2	0	0	2
1078781	1078834	2	3	1	2
1079130	1079725	2	0	2	2
1079914	1080043	2	0	1	2
1079977	1080043	2	0	1	2
1080462	1081037	2	2	4	2
1080462	1081397	2	3	3	2
1080462	1084869	2	2	1	2
1081260	1081365	2	1	2	2
1081260	1084869	2	1	1	2
1081279	1081365	2	2	2	2
1081762	1085708	1	2	1	1
1083545	1085708	1	1	1	1
1085007	1085447	2	0	0	2
1085648	1085708	1	2	1	1
1085809	1086480	1	1	0	1
1086511	1086564	1	0	0	1
1093731	1093785	1	1	0	1
1094007	1094063	1	0	0	1
1096183	1096240	1	1	0	1
1096362	1096416	1	1	1	1
1098455	1098510	2	0	0	2
1099145	1099197	2	1	2	2
1099455	1100881	2	1	1	2
1101833	1102751	2	0	2	2
1103899	1105238	2	1	2	2
1109502	1112883	1	3	1	1
1109688	1112883	1	0	1	1
1113254	1116200	1	2	0	1
1116342	1116418	1	3	0	1
1116458	1122558	1	1	2	1
1119584	1122558	1	0	2	1
1122725	1124159	1	2	0	1
1124358	1126776	1	1	0	1
1127223	1128323	1	1	0	1
1128416	1128722	1	0	0	1
1128970	1129098	1	1	1	1
1128970	1129104	1	1	2	1
1128970	1131405	1	1	1	1
1129198	1129733	1	2	0	1
1129198	1131405	1	3	1	1
1130226	1131405	3	3	2	1
1131514	1131912	1	0	0	1
1136520	1136580	2	0	2	2
1136523	1136580	2	0	2	2
1136705	1136950	2	0	0	2
1137082	1137139	2	0	2	2
1137224	1137284	2	0	2	2
1137840	1138475	2	1	1	2
1138531	1138592	2	0	1	2
1139643	1140561	2	0	2	2
1140673	1140730	2	0	1	2
1141232	1141283	2	0	2	2
1141427	1142083	2	0	2	2
1142248	1143452	2	0	0	2
1142248	1143847	2	0	0	2
1144957	1145060	1	1	0	1
1145324	1145392	1	1	0	1
1145519	1145574	1	0	0	1
1147378	1147433	1	1	3	1
1147567	1147626	1	2	2	1
1148041	1149113	1	1	2	1
1149281	1150059	1	0	0	1
1150114	1150190	1	0	1	1
1150356	1150649	1	2	0	1
1150809	1151007	1	0	1	1
1151212	1151817	1	2	1	1
1152022	1152113	3	1	0	1
1152219	1152325	1	2	2	1
1152584	1152709	1	2	0	1
1152584	1154499	1	2	1	1
1153199	1154499	1	1	1	1
1154698	1154776	1	1	0	1
1154698	1155718	1	1	1	1
1156110	1156163	1	1	2	1
1160626	1161111	2	0	2	2
1161527	1161584	2	0	0	2
1161993	1164073	2	0	0	2
1164191	1164251	2	0	0	2
1164494	1164609	2	0	1	2
1164739	1165590	2	0	0	2
1164739	1167094	2	0	2	2
1164739	1182390	2	0	0	2
1165726	1165832	2	1	2	2
1165947	1166665	2	1	0	2
1168244	1169613	1	0	0	1
1169839	1185506	1	2	1	1
1186113	1186174	1	2	1	1
1186993	1187290	1	1	1	1
1193656	1193708	2	1	0	2
1193829	1194430	2	0	2	2
1194723	1194783	2	0	2	2
1195554	1195606	2	0	0	2
1195749	1201672	2	1	2	2
1201907	1201992	2	0	0	2
1201907	1202214	2	0	1	2
1206460	1207097	1	2	0	1
1206592	1207097	1	2	0	1
1206845	1206953	1	2	0	1
1207260	1208146	1	1	0	1
1208198	1208359	1	0	0	1
1208240	1208359	1	0	0	1
1208506	1208813	1	0	0	1
1208975	1209678	1	2	0	1
1210315	1210505	1	1	1	1
1210634	1210691	1	2	0	1
1210634	1210922	1	2	0	1
1211175	1212644	1	2	1	1
1212788	1212849	1	0	0	1
1212932	1212981	1	0	0	1
1213278	1213330	2	1	2	2
1213396	1214184	2	0	2	2
1214280	1214332	2	0	1	2
1214485	1216052	2	0	0	2
1216222	1216284	2	0	0	2
1216416	1216466	2	0	1	2
1216717	1216789	2	0	0	2
1216888	1216944	2	0	0	2
1217103	1217332	2	0	0	2
1217103	1217382	2	0	0	2
1219801	1223418	1	0	0	1
1223321	1223418	1	1	0	1
1223750	1223800	1	3	2	1
1223921	1223984	1	0	0	1
1223921	1224041	1	0	0	1
1224414	1224986	1	2	0	1
1224414	1225215	1	2	0	1
1225008	1225215	1	0	0	1
1225376	1225432	1	0	0	1
1225675	1225730	1	0	1	1
1225890	1225946	1	0	0	1
1230170	1230229	2	1	0	2
1230572	1230623	2	1	6	2
1231225	1232377	2	4	5	2
1233241	1233304	2	0	2	2
1233844	1234030	2	0	0	2
1233844	1234171	2	0	2	2
1234146	1234222	2	4	0	2
1234740	1236853	1	0	1	1
1235916	1236853	1	2	1	1
1237236	1238403	1	2	0	1
1238525	1245454	1	0	1	1
1245623	1247201	1	0	1	1
1247378	1247443	1	2	0	1
1247676	1247738	1	1	0	1
1247990	1248061	1	4	0	1
1247990	1248825	1	2	0	1
1248077	1248825	1	0	0	1
1248950	1249009	1	0	0	1
1249057	1249103	1	0	2	1
1249249	1249301	1	3	0	1
1249409	1249476	1	1	3	1
1249653	1249714	1	1	0	1
1249919	1250826	1	2	0	1
1249922	1250826	1	1	0	1
1250964	1252027	1	1	1	1
1252216	1252271	1	4	0	1
1252562	1254495	1	1	0	1
1254609	1257730	1	0	0	1
1254609	1259566	1	0	1	1
1257938	1259566	3	1	4	1
1259724	1265676	1	1	0	1
1265819	1266136	1	1	1	1
1265819	1268380	1	1	0	1
1266305	1268380	1	2	0	1
1268691	1268753	1	1	0	1
1269135	1274456	1	2	0	1
1274594	1274649	1	0	0	1
