3110
196324	196499	1	44	44
197973	198617	2	45	45
198063	198617	2	46	46
198063	198617	2	47	47
199403	199461	2	46	46
199403	199505	2	45	45
199403	199505	2	47	47
199562	199659	2	45	45
199562	199659	2	46	46
199562	199659	2	47	47
199717	199836	2	45	45
199717	199836	2	46	46
199717	199836	2	47	47
199886	200014	2	45	45
199889	200014	2	46	46
199889	200014	2	47	47
204701	205239	2	48	48
204850	205239	2	49	49
204850	205239	2	50	50
204850	205239	2	51	51
204850	205239	2	52	52
204850	205239	2	53	53
205295	205420	2	48	48
205295	205420	2	49	49
205295	205420	2	50	50
205295	205420	2	51	51
205295	205420	2	52	52
205295	205420	2	53	53
206452	206541	2	48	48
206452	206541	2	49	49
206452	206541	2	50	50
206452	206541	2	51	51
206452	206541	2	52	52
206452	206541	2	53	53
206603	207465	2	48	48
206603	207465	2	49	49
206603	207465	2	50	50
206603	207465	2	51	51
206603	207465	2	52	52
206603	207465	2	53	53
208622	208794	2	48	48
208622	208794	2	49	49
208622	208794	2	50	50
208622	208794	2	51	51
208622	208794	2	52	52
208622	208794	2	53	53
208855	208994	2	48	48
208855	208994	2	49	49
208855	208994	2	50	50
208855	208994	2	51	51
208855	208994	2	52	52
208855	208994	2	53	53
209050	209148	2	48	48
209050	209148	2	49	49
209050	209148	2	50	50
209050	209148	2	51	51
209050	209148	2	52	52
209050	209148	2	53	53
209203	209873	2	48	48
209203	209873	2	49	49
209203	209873	2	50	50
209203	209873	2	51	51
209203	209873	2	52	52
209203	209873	2	53	53
210151	210212	2	49	49
210623	210686	2	48	48
210623	210686	2	50	50
210623	210686	2	52	52
210623	210686	2	53	53
211934	212011	2	50	50
213969	214114	2	50	50
213969	214114	2	53	53
214170	214454	2	48	48
214298	214454	2	51	51
214298	214454	2	52	52
215357	216525	1	54	54
217300	222008	2	55	55
218317	222008	2	56	56
222066	222283	2	55	55
222066	222283	2	56	56
224605	225199	2	56	56
224605	225217	2	55	55
225265	225417	2	55	55
225265	225417	2	56	56
226284	226570	2	55	55
226366	226570	2	56	56
230849	230987	1	58	58
230849	230987	1	62	62
230849	231111	1	57	57
230849	231111	1	59	59
230849	231111	1	60	60
230849	231111	1	61	61
230849	231111	1	63	63
231063	231111	1	58	58
231063	231111	1	62	62
231183	231300	1	61	61
231183	231305	1	57	57
231183	231305	1	58	58
231183	231305	1	59	59
231183	231305	1	62	62
231183	231305	1	63	63
231207	231305	1	60	60
232215	232419	1	59	59
232215	232419	1	60	60
232215	232419	1	62	62
232215	232419	1	63	63
232264	232419	1	61	61
232479	232607	1	58	58
232479	232607	1	59	59
232479	232607	1	60	60
232479	232607	1	61	61
232479	232607	1	62	62
232479	232607	1	63	63
232740	232899	1	59	59
233253	233354	1	57	57
233253	233354	1	58	58
233253	233354	1	59	59
233253	233354	1	60	60
233253	233354	1	61	61
233253	233354	1	62	62
233253	233354	1	63	63
233416	233790	1	57	57
233416	233790	1	58	58
233416	233790	1	59	59
233416	233790	1	60	60
233416	233790	1	61	61
233416	233790	1	62	62
233416	233790	1	63	63
235634	235892	2	64	64
235634	235892	2	65	65
235955	236185	2	64	64
235955	236185	2	65	65
238031	238119	2	64	64
238031	238119	2	65	65
238873	239005	2	64	64
238873	239005	2	65	65
239071	239515	2	64	64
239071	239515	2	65	65
240516	240653	2	64	64
240516	240653	2	65	65
240769	241062	2	64	64
240769	241062	2	65	65
243166	243223	2	64	64
243166	243223	2	65	65
243279	243361	2	64	64
243279	243361	2	65	65
243416	243637	2	64	64
243416	243637	2	65	65
244182	244511	2	64	64
244182	244511	2	65	65
244570	245064	2	64	64
244570	245064	2	65	65
246387	246581	2	65	65
246387	247175	2	64	64
248301	248373	2	64	64
248547	248865	1	66	66
249201	249499	2	67	67
249530	250196	1	66	66
249556	249737	2	67	67
250536	251053	1	66	66
251355	251520	1	68	68
252051	252225	1	69	69
252051	252225	1	72	72
252051	252225	1	73	73
252051	252225	1	75	75
252051	252252	1	70	70
252051	252252	1	71	71
252051	252252	1	74	74
252051	252252	1	76	76
252475	252602	1	77	77
252560	252602	1	68	68
252560	252602	1	69	69
252560	252602	1	70	70
252560	252602	1	71	71
252560	252602	1	72	72
252560	252602	1	73	73
252560	252602	1	74	74
252560	252602	1	75	75
252560	252602	1	76	76
252904	253473	1	68	68
252904	253473	1	70	70
252904	253473	1	71	71
252904	253473	1	75	75
252904	253473	1	77	77
254890	254970	1	68	68
254890	254970	1	69	69
254890	254970	1	70	70
254890	254970	1	71	71
254890	254970	1	72	72
254890	254970	1	73	73
254890	254970	1	74	74
254890	254970	1	75	75
254890	254970	1	76	76
254890	254970	1	77	77
255489	255569	1	68	68
255489	255569	1	72	72
255489	255569	1	73	73
257020	257100	1	68	68
257020	257100	1	69	69
257020	257100	1	70	70
257020	257100	1	71	71
257020	257100	1	72	72
257020	257100	1	73	73
257020	257100	1	74	74
257020	257100	1	75	75
257020	257100	1	76	76
257020	257100	1	77	77
257894	258184	1	68	68
257894	258184	1	69	69
257894	258184	1	70	70
257894	258184	1	71	71
257894	258184	1	72	72
257894	258184	1	73	73
257894	258184	1	74	74
257894	258184	1	75	75
257894	258184	1	76	76
257894	258184	1	77	77
260563	260697	1	72	72
260939	261023	1	68	68
260939	261023	1	69	69
260939	261023	1	70	70
260939	261023	1	71	71
260939	261023	1	72	72
260939	261023	1	73	73
260939	261023	1	74	74
260939	261023	1	75	75
260939	261023	1	76	76
260939	261023	1	77	77
261270	261458	1	69	69
261270	261458	1	70	70
261270	261458	1	71	71
261270	261458	1	72	72
261270	261458	1	73	73
261270	261458	1	75	75
261270	261458	1	76	76
261270	261458	1	77	77
261270	261943	1	74	74
263086	263304	1	69	69
263086	263304	1	70	70
263086	263304	1	72	72
263086	263304	1	73	73
263086	263304	1	75	75
263086	263304	1	77	77
263113	263304	1	71	71
263795	264210	1	69	69
263795	264210	1	70	70
263795	264210	1	72	72
263795	264210	1	73	73
263795	264210	1	75	75
263795	264210	1	77	77
263891	264210	1	68	68
263891	264210	1	71	71
263891	264210	1	76	76
264259	264373	1	68	68
264259	264373	1	69	69
264259	264373	1	70	70
264259	264373	1	71	71
264259	264373	1	72	72
264259	264373	1	73	73
264259	264373	1	75	75
264259	264373	1	76	76
264259	264373	1	77	77
265043	265459	1	72	72
265043	265459	1	73	73
265805	266528	1	68	68
265805	266528	1	69	69
265805	266528	1	70	70
265805	266528	1	71	71
265805	266528	1	72	72
265805	266528	1	73	73
265805	266528	1	75	75
265805	266528	1	76	76
265805	266528	1	77	77
267749	267853	2	78	78
267749	267853	2	79	79
270182	270360	2	78	78
270182	270360	2	79	79
270415	270602	2	78	78
270415	270602	2	79	79
270659	270761	2	78	78
270659	270761	2	79	79
270815	270868	2	78	78
270815	270868	2	79	79
271940	272150	2	78	78
271940	272150	2	79	79
272680	272795	2	78	78
272680	272795	2	79	79
273284	273336	2	78	78
273449	273638	2	79	79
273449	273954	2	78	78
273826	273954	2	79	79
275622	278029	1	80	80
275622	278029	1	81	81
275622	278029	1	82	82
275622	278029	1	83	83
278937	279091	1	80	80
278937	279091	1	81	81
278937	279091	1	82	82
278937	279091	1	83	83
279153	279297	1	80	80
279153	279297	1	81	81
279153	279297	1	82	82
279153	279297	1	83	83
279903	279995	1	80	80
279903	279995	1	81	81
279903	279995	1	82	82
279903	279995	1	83	83
280072	280229	1	80	80
280072	280229	1	81	81
280072	280229	1	82	82
280072	280229	1	83	83
281855	282136	1	80	80
281855	282136	1	81	81
281855	282136	1	82	82
281855	282136	1	83	83
282199	282349	1	80	80
282199	282349	1	81	81
282199	282349	1	82	82
282199	282349	1	83	83
282402	282687	1	81	81
282402	282687	1	82	82
282402	282687	1	83	83
282402	283144	1	80	80
283008	283292	1	83	83
283831	283965	1	81	81
283831	283965	1	82	82
284977	285054	1	81	81
284977	285054	1	82	82
285111	285295	1	82	82
285153	285295	1	81	81
285369	285700	1	81	81
285369	286199	1	82	82
288800	291124	2	84	84
288939	291124	2	85	85
291185	291380	2	84	84
291185	291380	2	85	85
291694	292472	2	84	84
291694	292472	2	85	85
292540	292785	2	84	84
292540	292797	2	85	85
292851	293033	2	84	84
292851	293033	2	85	85
293740	294337	2	84	84
293740	294337	2	85	85
294386	294541	2	84	84
294386	294541	2	85	85
296205	296344	2	84	84
296205	296344	2	85	85
296916	296994	2	84	84
296916	296994	2	85	85
297148	298799	1	86	86
299310	300864	2	87	87
299310	300864	2	88	88
299310	300864	2	89	89
299310	300864	2	90	90
299310	300864	2	91	91
300950	301056	2	90	90
300950	301162	2	88	88
300950	301162	2	89	89
300950	301162	2	91	91
301122	301162	2	90	90
302349	302517	2	87	87
302349	302517	2	88	88
302349	302517	2	89	89
302349	302517	2	90	90
302349	302517	2	91	91
302573	302653	2	87	87
302573	302653	2	88	88
302573	302653	2	89	89
302573	302653	2	90	90
302573	302653	2	91	91
303061	303363	2	87	87
303061	303363	2	88	88
303061	303363	2	89	89
303061	303363	2	90	90
303061	303363	2	91	91
322867	322948	2	87	87
322867	322948	2	88	88
322867	322948	2	89	89
322867	322948	2	90	90
322867	322948	2	91	91
323011	323151	2	87	87
323011	323151	2	88	88
323011	323151	2	89	89
323011	323151	2	90	90
323011	323151	2	91	91
325641	325803	2	87	87
325641	325803	2	89	89
325641	325803	2	90	90
325641	325803	2	91	91
325986	326443	2	88	88
326321	326443	2	89	89
326357	326443	2	91	91
326685	326786	2	87	87
327065	327106	2	90	90
328718	328914	1	92	92
328718	328914	1	93	93
328718	328914	1	94	94
329038	329704	1	93	93
329056	329704	1	92	92
329056	329704	1	94	94
330164	330258	1	92	92
330164	330258	1	93	93
330164	330258	1	94	94
330319	330642	1	92	92
330319	330642	1	93	93
330319	330642	1	94	94
330704	330927	1	93	93
330704	330927	1	94	94
330704	331447	1	92	92
331555	333923	2	95	95
331555	333923	2	96	96
331555	333923	2	97	97
331555	333923	2	98	98
333982	334267	2	95	95
333982	334267	2	96	96
333982	334267	2	97	97
333982	334267	2	98	98
334324	334538	2	97	97
334373	334538	2	98	98
334373	334712	2	96	96
334645	334712	2	95	95
335548	335582	1	99	99
335548	335804	1	100	100
337018	337134	1	99	99
337018	337134	1	100	100
340074	342010	1	100	100
340077	340666	1	99	99
348790	352012	1	99	99
348818	350053	2	101	101
349441	350053	2	102	102
349441	350053	2	103	103
349441	350053	2	104	104
349441	350053	2	105	105
349441	350053	2	106	106
349441	350053	2	107	107
349441	350053	2	108	108
350142	352627	2	109	109
350896	350964	2	102	102
350896	350964	2	103	103
350896	350964	2	104	104
350896	350964	2	106	106
350896	350964	2	107	107
350896	350964	2	108	108
351481	352627	2	110	110
352023	352627	2	106	106
355295	355698	2	111	111
358161	358172	2	101	101
358161	358172	2	102	102
363547	363685	2	101	101
363547	363685	2	102	102
363547	363685	2	103	103
363547	363685	2	104	104
363547	363685	2	105	105
363547	363685	2	106	106
363547	363685	2	107	107
363547	363685	2	108	108
363547	363685	2	109	109
363547	363685	2	110	110
363547	363685	2	111	111
369620	369771	2	101	101
369620	369771	2	102	102
369620	369771	2	103	103
369620	369771	2	104	104
369620	369771	2	105	105
369620	369771	2	106	106
369620	369771	2	107	107
369620	369771	2	108	108
369620	369771	2	109	109
369620	369771	2	110	110
369620	369771	2	111	111
369838	370049	2	101	101
369838	370049	2	102	102
369838	370049	2	103	103
369838	370049	2	104	104
369838	370049	2	105	105
369838	370049	2	106	106
369838	370049	2	107	107
369838	370049	2	108	108
369838	370049	2	109	109
369838	370049	2	110	110
369838	370049	2	111	111
370106	370304	2	101	101
370106	370304	2	102	102
370106	370304	2	103	103
370106	370304	2	104	104
370106	370304	2	105	105
370106	370304	2	106	106
370106	370304	2	107	107
370106	370304	2	108	108
370106	370304	2	109	109
370106	370304	2	110	110
370106	370304	2	111	111
370355	370668	2	101	101
370355	370668	2	102	102
370355	370668	2	103	103
370355	370668	2	104	104
370355	370668	2	105	105
370355	370668	2	106	106
370355	370668	2	107	107
370355	370668	2	108	108
370355	370668	2	109	109
370355	370668	2	110	110
370355	370668	2	111	111
371228	371315	2	101	101
371228	371315	2	102	102
371228	371315	2	103	103
371228	371315	2	104	104
371228	371315	2	105	105
371228	371315	2	106	106
371228	371315	2	107	107
371228	371315	2	108	108
371228	371315	2	109	109
371228	371315	2	110	110
371228	371315	2	111	111
371390	371834	2	101	101
371390	371834	2	102	102
371390	371834	2	103	103
371390	371834	2	104	104
371390	371834	2	105	105
371390	371834	2	106	106
371390	371834	2	107	107
371390	371834	2	108	108
371390	371834	2	109	109
371390	371834	2	110	110
371390	371834	2	111	111
372211	372452	2	101	101
372211	372452	2	102	102
372211	372452	2	103	103
372211	372452	2	104	104
372211	372452	2	105	105
372211	372452	2	106	106
372211	372452	2	107	107
372211	372452	2	108	108
372211	372452	2	109	109
372211	372452	2	110	110
372211	372452	2	111	111
372509	372751	2	101	101
372509	372751	2	102	102
372509	372751	2	103	103
372509	372751	2	104	104
372509	372751	2	105	105
372509	372751	2	106	106
372509	372751	2	107	107
372509	372751	2	108	108
372509	372751	2	109	109
372509	372751	2	110	110
372509	372751	2	111	111
372806	373215	2	101	101
372806	373215	2	102	102
372806	373215	2	103	103
372806	373215	2	104	104
372806	373215	2	105	105
372806	373215	2	106	106
372806	373215	2	107	107
372806	373215	2	108	108
372806	373215	2	109	109
372806	373215	2	110	110
372806	373215	2	111	111
374568	374603	2	101	101
374568	374603	2	102	102
374568	374603	2	104	104
374568	374603	2	105	105
374568	374603	2	106	106
374568	374603	2	107	107
374568	374603	2	108	108
374568	374603	2	109	109
374568	374603	2	110	110
374568	374603	2	111	111
374976	375186	2	101	101
374976	375186	2	102	102
374976	375186	2	103	103
374976	375186	2	104	104
374976	375186	2	105	105
374976	375186	2	106	106
374976	375186	2	107	107
374976	375186	2	108	108
374976	375186	2	109	109
374976	375186	2	110	110
374976	375186	2	111	111
375305	375591	2	101	101
375305	375591	2	102	102
375305	375591	2	103	103
375305	375591	2	104	104
375305	375591	2	105	105
375305	375591	2	106	106
375305	375591	2	107	107
375305	375591	2	108	108
375305	375591	2	109	109
375305	375591	2	110	110
375305	375591	2	111	111
375656	375850	2	101	101
375656	375850	2	102	102
375656	375850	2	103	103
375656	375850	2	104	104
375656	375850	2	105	105
375656	375850	2	106	106
375656	375850	2	107	107
375656	375850	2	108	108
375656	375850	2	109	109
375656	375850	2	110	110
375656	375850	2	111	111
375935	376106	2	101	101
375935	376106	2	102	102
375935	376106	2	103	103
375935	376106	2	104	104
375935	376106	2	105	105
375935	376106	2	106	106
375935	376106	2	107	107
375935	376106	2	108	108
375935	376106	2	109	109
375935	376106	2	110	110
375935	376106	2	111	111
379175	379282	2	101	101
379175	379282	2	105	105
379175	379282	2	106	106
379175	379282	2	108	108
379175	379282	2	109	109
379175	379282	2	110	110
379175	379282	2	111	111
379257	379282	2	102	102
379257	379282	2	103	103
379257	379282	2	107	107
379469	379542	2	104	104
380563	380605	1	113	113
380563	380605	1	116	116
380563	380909	1	112	112
380563	380909	1	115	115
380563	380983	1	114	114
381212	381631	1	112	112
381212	381631	1	113	113
381212	381631	1	114	114
381212	381631	1	115	115
381212	381631	1	116	116
382929	383238	1	112	112
382929	383238	1	113	113
382929	383238	1	114	114
382929	383238	1	115	115
382929	383238	1	116	116
383296	383507	1	112	112
383296	383507	1	113	113
383296	383507	1	114	114
383296	383507	1	115	115
383296	383507	1	116	116
383571	383759	1	112	112
383571	383759	1	113	113
383571	383759	1	114	114
383571	383759	1	115	115
383571	383759	1	116	116
384119	384264	1	112	112
384119	384264	1	113	113
384119	384264	1	115	115
384119	384264	1	116	116
384119	384270	1	114	114
384493	385566	1	112	112
384493	385566	1	113	113
384493	385566	1	114	114
384493	385566	1	116	116
384649	385566	1	115	115
386299	386430	1	114	114
386299	387387	1	112	112
386299	387387	1	113	113
386299	387387	1	115	115
386299	387387	1	116	116
386485	387387	1	114	114
390132	390369	1	112	112
390132	390369	1	113	113
390132	390369	1	114	114
390132	390369	1	115	115
390132	390369	1	116	116
390435	390589	1	112	112
390435	390589	1	113	113
390435	390589	1	114	114
390435	390589	1	115	115
390435	390589	1	116	116
391716	391982	1	112	112
391716	391982	1	113	113
391716	391982	1	114	114
391716	391982	1	115	115
391716	391982	1	116	116
392438	392801	1	112	112
392438	392801	1	113	113
392438	392801	1	114	114
392438	392801	1	115	115
392438	392801	1	116	116
392875	393409	1	112	112
392875	393409	1	114	114
392875	393409	1	115	115
392875	395598	1	116	116
392875	396179	1	113	113
396265	397256	2	117	117
396265	397256	2	118	118
396265	397256	2	119	119
396265	397256	2	120	120
397719	398294	2	117	117
397719	398294	2	118	118
397719	398294	2	119	119
397719	398294	2	120	120
398383	398450	2	117	117
398383	398450	2	118	118
398383	398450	2	119	119
398383	398450	2	120	120
398510	398827	2	117	117
398510	398827	2	118	118
398510	398827	2	119	119
398510	398827	2	120	120
399021	399156	2	120	120
399021	399186	2	117	117
399021	399186	2	118	118
399021	399186	2	119	119
399341	399525	2	117	117
399341	399525	2	118	118
399341	399525	2	119	119
399341	399525	2	120	120
401349	401436	1	121	121
401670	401900	1	121	121
402748	403033	2	117	117
402748	403033	2	118	118
402748	403033	2	119	119
402748	403033	2	120	120
407532	407609	2	117	117
407532	407609	2	118	118
407532	407609	2	119	119
407532	407609	2	120	120
408454	408947	2	117	117
411050	412169	2	118	118
411050	412169	2	119	119
411050	412169	2	120	120
413888	414035	2	119	119
413888	414035	2	120	120
414487	416230	2	118	118
416021	416579	1	122	122
421328	421390	2	123	123
446692	447226	1	124	124
447956	448336	1	125	125
450122	452394	1	125	125
457582	459543	2	126	126
459600	459790	2	126	126
460073	462076	2	126	126
462805	463014	2	126	126
463489	463779	2	126	126
463838	464536	2	126	126
466129	466273	1	128	128
466129	467660	1	127	127
466718	467111	1	129	129
466718	467111	1	130	130
467203	467376	1	131	131
467256	467376	1	130	130
467256	467660	1	129	129
467446	467660	1	130	130
467446	467660	1	131	131
467726	467860	1	127	127
467726	467860	1	128	128
467726	467860	1	129	129
467726	467860	1	130	130
467726	467860	1	131	131
470549	470593	1	127	127
470549	470593	1	130	130
470549	470593	1	131	131
470867	470941	1	127	127
470867	470941	1	128	128
470867	470941	1	129	129
470867	470941	1	130	130
470867	470941	1	131	131
470996	471134	1	127	127
470996	471134	1	128	128
470996	471134	1	129	129
470996	471134	1	130	130
470996	471134	1	131	131
471815	472079	1	127	127
471815	472079	1	128	128
471815	472079	1	129	129
471815	472079	1	130	130
471815	472079	1	131	131
473243	473369	1	127	127
473243	473369	1	128	128
473243	473369	1	129	129
473243	473369	1	130	130
473243	473369	1	131	131
473428	473515	1	127	127
473428	473515	1	128	128
473428	473515	1	129	129
473428	473515	1	130	130
473428	473515	1	131	131
473597	474572	1	127	127
473597	474572	1	128	128
473597	474572	1	129	129
473597	474572	1	130	130
473597	474572	1	131	131
480393	480532	1	132	132
480512	480766	2	133	133
480681	482038	1	132	132
480828	481281	2	133	133
481339	481672	2	133	133
482130	482953	2	133	133
483013	483126	2	133	133
483680	485365	2	133	133
485422	485940	2	133	133
487126	487453	2	133	133
488122	488318	1	134	134
488376	488619	1	134	134
489782	489955	1	134	134
490034	493145	2	135	135
491639	492101	1	134	134
491911	493145	2	136	136
491911	493145	2	137	137
491911	493145	2	138	138
493203	493302	2	135	135
493203	493302	2	136	136
493203	493302	2	137	137
493203	493302	2	138	138
493520	494344	2	139	139
493520	494344	2	140	140
493520	494344	2	141	141
493520	494344	2	142	142
493520	494344	2	143	143
493772	494344	2	135	135
493772	494344	2	136	136
493772	494344	2	137	137
493772	494344	2	138	138
495078	495393	2	135	135
495078	495393	2	136	136
495078	495393	2	138	138
495078	495393	2	139	139
