chr4	231307	232479	+
chr4	231307	233253	+
chr4	232421	232479	+
chr4	232609	232740	+
chr4	232609	233253	+
chr4	232901	233253	+
chr4	233356	233416	+
chr4	235894	235955	-
chr4	236187	238031	-
chr4	238121	238873	-
chr4	239007	239071	-
chr4	239517	240516	-
chr4	240655	240769	-
chr4	241064	243166	-
chr4	243225	243279	-
chr4	243363	243416	-
chr4	243639	244182	-
chr4	244513	244570	-
chr4	245066	246387	-
chr4	247177	248301	-
chr4	248867	249530	+
chr4	249501	249556	-
chr4	250198	250536	+
chr4	251522	252560	+
chr4	252227	252560	+
chr4	252254	252560	+
chr4	252604	252904	+
chr4	252604	254890	+
chr4	253475	254890	+
chr4	254972	255489	+
chr4	254972	257020	+
chr4	255571	257020	+
chr4	257102	257894	+
chr4	258186	260563	+
chr4	258186	260939	+
chr4	260699	260939	+
chr4	261025	261270	+
chr4	261025	263891	+
chr4	261460	263086	+
chr4	261460	263113	+
chr4	261460	263891	+
chr4	263306	263795	+
chr4	263306	263891	+
chr4	264212	264259	+
chr4	264375	265043	+
chr4	264375	265805	+
chr4	265461	265805	+
chr4	267855	270182	-
chr4	270362	270415	-
chr4	270604	270659	-
chr4	270763	270815	-
chr4	270870	271940	-
chr4	272152	272680	-
chr4	272797	273284	-
chr4	272797	273449	-
chr4	273338	273449	-
chr4	273640	273826	-
chr4	278031	278937	+
chr4	279093	279153	+
chr4	279299	279903	+
chr4	279997	280072	+
chr4	280231	281855	+
chr4	282138	282199	+
chr4	282351	282402	+
chr4	282689	283008	+
chr4	282689	283831	+
chr4	283967	284977	+
chr4	285056	285111	+
chr4	285056	285153	+
chr4	285297	285369	+
chr4	291126	291185	-
chr4	291382	291694	-
chr4	292474	292540	-
chr4	292787	292851	-
chr4	292799	292851	-
chr4	293035	293740	-
chr4	294339	294386	-
chr4	294543	296205	-
chr4	296346	296916	-
chr4	300866	300950	-
chr4	300866	302349	-
chr4	301058	301122	-
chr4	301164	302349	-
chr4	302519	302573	-
chr4	302655	303061	-
chr4	303365	322867	-
chr4	322950	323011	-
chr4	323153	325641	-
chr4	323153	325986	-
chr4	325805	326321	-
chr4	325805	326357	-
chr4	325805	326685	-
chr4	325805	327065	-
chr4	328916	329038	+
chr4	328916	329056	+
chr4	329706	330164	+
chr4	330260	330319	+
chr4	330644	330704	+
chr4	333925	333982	-
chr4	334269	334324	-
chr4	334269	334373	-
chr4	334269	334645	-
chr4	335584	337018	+
chr4	335806	337018	+
chr4	337136	340074	+
chr4	337136	340077	+
chr4	340668	348790	+
chr4	350055	350896	-
chr4	350055	358161	-
chr4	350055	363547	-
chr4	350966	352023	-
chr4	350966	358161	-
chr4	350966	363547	-
chr4	352629	363547	-
chr4	355700	363547	-
chr4	358174	363547	-
chr4	363687	369620	-
chr4	369773	369838	-
chr4	370051	370106	-
chr4	370306	370355	-
chr4	370670	371228	-
chr4	371317	371390	-
chr4	371836	372211	-
chr4	372454	372509	-
chr4	372753	372806	-
chr4	373217	374568	-
chr4	373217	374976	-
chr4	374605	374976	-
chr4	375188	375305	-
chr4	375593	375656	-
chr4	375852	375935	-
chr4	376108	379175	-
chr4	376108	379257	-
chr4	376108	379469	-
chr4	380607	381212	+
chr4	380911	381212	+
chr4	380985	381212	+
chr4	381633	382929	+
chr4	383240	383296	+
chr4	383509	383571	+
chr4	383761	384119	+
chr4	384266	384493	+
chr4	384266	384649	+
chr4	384272	384493	+
chr4	385568	386299	+
chr4	386432	386485	+
chr4	387389	390132	+
chr4	390371	390435	+
chr4	390591	391716	+
chr4	391984	392438	+
chr4	392803	392875	+
chr4	397258	397719	-
chr4	398296	398383	-
chr4	398452	398510	-
chr4	398829	399021	-
chr4	399158	399341	-
chr4	399188	399341	-
chr4	399527	402748	-
chr4	401438	401670	+
chr4	403035	407532	-
chr4	407611	408454	-
chr4	407611	411050	-
chr4	412171	413888	-
chr4	412171	414487	-
chr4	448338	450122	+
chr4	459545	459600	-
chr4	459792	460073	-
chr4	462078	462805	-
chr4	463016	463489	-
chr4	463781	463838	-
chr4	466275	467726	+
chr4	467113	467256	+
chr4	467378	467446	+
chr4	467662	467726	+
chr4	467862	470549	+
chr4	467862	470867	+
chr4	470595	470867	+
chr4	470943	470996	+
chr4	471136	471815	+
chr4	472081	473243	+
chr4	473371	473428	+
chr4	473517	473597	+
chr4	480534	480681	+
chr4	480768	480828	-
chr4	481283	481339	-
chr4	481674	482130	-
chr4	482955	483013	-
chr4	483128	483680	-
chr4	485367	485422	-
chr4	485942	487126	-
chr4	488320	488376	+
chr4	488621	489782	+
chr4	489957	491639	+
chr4	493147	493203	-
chr4	493304	493772	-
chr4	494346	495078	-
chr4	495395	495585	-
chr4	495395	497917	-
chr4	495731	497588	-
chr4	497729	497917	-
chr4	498710	499163	-
chr4	499365	499425	-
chr4	499365	500660	-
chr4	499495	500660	-
chr4	500865	500927	-
chr4	501318	501401	-
chr4	501768	501834	-
chr4	502331	502436	-
chr4	502331	503109	-
chr4	502331	504126	-
chr4	502331	505835	-
chr4	502331	509473	-
chr4	522484	524476	+
chr4	524765	536207	+
chr4	536258	542098	+
chr4	543731	544956	+
chr4	545139	545529	+
chr4	547147	550318	+
chr4	551720	551781	+
chr4	551720	551784	+
chr4	552006	552061	+
chr4	552410	553408	+
chr4	552410	553411	+
chr4	553553	553608	+
chr4	556507	557591	+
chr4	556507	557800	+
chr4	557702	557800	+
chr4	558387	559163	+
chr4	559231	559284	+
chr4	568770	569884	-
chr4	570248	570339	-
chr4	570500	571379	-
chr4	572007	572616	-
chr4	574368	578068	-
chr4	577984	578068	-
chr4	578795	580720	+
chr4	578795	580723	+
chr4	578896	580720	+
chr4	578927	580720	+
chr4	578927	580723	+
chr4	580520	580720	+
chr4	580927	580974	+
chr4	580927	580997	+
chr4	581038	581096	+
chr4	581210	581343	+
chr4	581447	584986	+
chr4	585106	585166	+
chr4	585289	586032	+
chr4	585289	586035	+
chr4	586142	586226	+
chr4	589683	589739	-
chr4	589928	590600	-
chr4	590803	590859	-
chr4	590970	591034	-
chr4	591160	591229	-
chr4	591408	592160	-
chr4	592490	594238	+
chr4	592593	594238	+
chr4	592798	594238	+
chr4	595055	595960	+
chr4	596272	596327	+
chr4	596952	597604	+
chr4	603852	604414	+
chr4	603879	604414	+
chr4	604490	604561	+
chr4	604645	605387	+
chr4	605558	605615	+
chr4	605801	605923	+
chr4	606399	606465	+
chr4	606565	607527	+
chr4	607720	608468	+
chr4	608669	609197	+
chr4	622156	622382	-
chr4	622562	623937	-
chr4	624879	625628	-
chr4	627371	628062	-
chr4	631523	631910	+
chr4	632065	632138	+
chr4	632282	632352	+
chr4	632433	634240	+
chr4	634422	634562	+
chr4	635049	635661	+
chr4	636550	636630	+
chr4	636808	637929	+
chr4	636808	638973	+
chr4	637978	638973	+
chr4	639103	639161	+
chr4	639258	639318	+
chr4	639690	640262	+
chr4	640410	640473	+
chr4	640734	640879	+
chr4	640804	640879	+
chr4	642499	642554	+
chr4	645290	645397	-
chr4	650606	652252	+
chr4	652521	652653	+
chr4	652756	652833	+
chr4	653015	653073	+
chr4	653342	653954	+
chr4	654059	654116	+
chr4	654487	654546	+
chr4	654487	654586	+
chr4	654751	654802	+
chr4	654971	655035	+
chr4	657245	659640	-
chr4	659830	659958	-
chr4	660161	660218	-
chr4	660675	660732	-
chr4	660835	660898	-
chr4	660838	660898	-
chr4	661103	661158	-
chr4	661363	662901	-
chr4	663055	663117	-
chr4	663355	664614	-
chr4	664782	666574	-
chr4	666809	666858	-
chr4	667021	667070	-
chr4	671657	672930	-
chr4	673205	673271	-
chr4	673211	673271	-
chr4	673460	673526	-
chr4	673469	673526	-
chr4	673678	674495	-
chr4	674675	675130	-
chr4	675425	675686	-
chr4	676062	676841	-
chr4	678311	678527	-
chr4	679135	680185	-
chr4	679135	680503	-
chr4	679135	680546	-
chr4	679135	681054	-
chr4	679135	681671	-
chr4	682607	683390	-
chr4	684369	684480	+
chr4	684967	685613	+
chr4	684967	686576	+
chr4	685932	686576	+
chr4	687559	689045	+
chr4	687559	689755	+
chr4	689201	689755	+
chr4	691793	691872	+
chr4	692014	701065	+
chr4	692243	701065	+
chr4	700931	701065	+
chr4	701762	705206	+
chr4	712986	713050	-
chr4	713470	714006	-
chr4	715043	715839	-
chr4	715043	716322	-
chr4	715964	716322	-
chr4	718510	731542	+
chr4	725900	728117	+
chr4	725900	731542	+
chr4	728298	731542	+
chr4	731709	733118	+
chr4	733300	734483	+
chr4	735139	737752	+
chr4	737927	738279	+
chr4	738556	739899	+
chr4	740255	740947	+
chr4	745118	746294	+
chr4	746014	746294	+
chr4	746656	747287	+
chr4	746656	747557	+
chr4	747310	748086	+
chr4	747589	748086	+
chr4	748250	748729	+
chr4	748872	749298	+
chr4	748872	751402	+
chr4	749441	749627	+
chr4	749829	749899	+
chr4	750202	751402	+
chr4	751627	751688	+
chr4	752092	752185	+
chr4	752860	753842	+
chr4	752860	754545	+
chr4	754191	754545	+
chr4	754591	754904	+
chr4	755028	755103	+
chr4	755164	755339	+
chr4	755164	756140	+
chr4	755439	756140	+
chr4	756450	756530	+
chr4	756657	756774	+
chr4	756657	758361	+
chr4	756814	756964	+
chr4	756814	757444	+
chr4	757142	757444	+
chr4	757673	758361	+
chr4	758536	759578	+
chr4	758536	763028	+
chr4	759615	760574	+
chr4	759615	763028	+
chr4	760608	763028	+
chr4	763177	763413	+
chr4	763788	764150	+
chr4	763788	765791	+
chr4	764229	765791	+
chr4	765918	765997	+
chr4	766698	767101	+
chr4	767456	767932	+
chr4	769646	771195	+
chr4	772096	772802	+
chr4	773567	773650	+
chr4	773787	773963	+
chr4	774855	774912	+
chr4	777586	778146	+
chr4	778429	778490	+
chr4	778791	778845	+
chr4	788317	788387	+
chr4	789367	789429	+
chr4	789772	791178	+
chr4	792222	793028	+
chr4	792222	794642	+
chr4	793086	794642	+
chr4	794744	794810	+
chr4	794938	795002	+
chr4	795306	795540	+
chr4	802296	803799	-
chr4	803872	803927	-
chr4	804564	806817	-
chr4	807653	807706	-
chr4	807836	808077	-
chr4	807836	809520	-
chr4	822737	823023	-
chr4	823954	824471	-
chr4	823954	827447	-
chr4	823954	827811	-
chr4	823954	844126	-
chr4	827583	827811	-
chr4	844245	848484	-
chr4	848551	854004	-
chr4	859698	864917	-
chr4	874394	875881	-
chr4	876262	876311	-
chr4	876467	880932	-
chr4	881008	881065	-
chr4	882014	882418	-
chr4	885038	885973	-
chr4	886269	886327	-
chr4	886478	886556	-
chr4	886499	886556	-
chr4	886921	887595	-
chr4	886921	887601	-
chr4	888653	888727	+
chr4	892281	892345	-
chr4	892473	892537	-
chr4	892701	892752	-
chr4	892852	893839	-
chr4	894198	894260	-
chr4	894553	894619	-
chr4	894787	894871	-
chr4	895094	895828	-
chr4	896111	896168	-
chr4	896337	896739	-
chr4	896866	896921	-
chr4	897081	897142	-
chr4	897416	897495	-
chr4	897821	899476	-
chr4	897821	903586	-
chr4	899619	902468	-
chr4	899619	903242	-
chr4	902576	903586	-
chr4	903350	903586	-
chr4	903708	903768	-
chr4	903989	904192	-
chr4	904268	904671	-
chr4	904268	906385	-
chr4	904269	904498	-
chr4	904505	906383	-
chr4	904749	906383	-
chr4	906518	907590	-
chr4	906518	919018	-
chr4	913467	913519	-
chr4	913576	914130	-
chr4	922861	922932	-
chr4	923209	923451	-
chr4	923909	923962	-
chr4	924098	924258	-
chr4	924098	924986	-
chr4	926590	926653	-
chr4	927624	927699	-
chr4	928177	928245	-
chr4	928551	929704	-
chr4	929811	932812	-
chr4	936180	936242	-
chr4	936345	936462	-
chr4	936686	936746	-
chr4	936894	937492	-
chr4	937717	937900	-
chr4	938370	938949	-
chr4	939108	939161	-
chr4	939403	939528	-
chr4	941826	945708	-
chr4	945765	946200	-
chr4	946313	946393	-
chr4	946575	946636	-
chr4	947288	948018	-
chr4	947288	950447	-
chr4	948778	950447	-
chr4	950650	950705	-
chr4	950758	950907	-
chr4	950758	951137	-
chr4	957556	958957	+
chr4	959744	960799	+
chr4	959744	963392	+
chr4	961344	963392	+
chr4	963647	963728	+
chr4	963836	964173	+
chr4	964300	964359	+
chr4	964880	964931	+
chr4	965228	966850	+
chr4	972704	972763	-
chr4	973088	974138	-
chr4	974433	974645	-
chr4	974526	974645	-
chr4	974853	975114	-
chr4	975490	975546	-
chr4	975677	977170	-
chr4	978516	978631	-
chr4	978750	978914	-
chr4	978750	978939	-
chr4	980473	983029	+
chr4	980665	982876	+
chr4	982974	983026	+
chr4	982974	983029	+
chr4	983355	984346	-
chr4	984745	984797	-
chr4	986266	989552	-
chr4	986266	992663	-
chr4	989777	989881	-
chr4	992765	993234	-
chr4	992765	998832	-
chr4	993294	995730	-
chr4	996187	996324	-
chr4	996189	997391	+
chr4	996400	996512	-
chr4	996533	997391	+
chr4	1011129	1012691	+
chr4	1012873	1017137	+
chr4	1017376	1018332	+
chr4	1018510	1019248	+
chr4	1019320	1024783	+
chr4	1019332	1024783	+
chr4	1025000	1025095	+
chr4	1025039	1025095	+
chr4	1025245	1026432	+
chr4	1026636	1026691	+
chr4	1034395	1034943	-
chr4	1035153	1035208	-
chr4	1035355	1035403	-
chr4	1035535	1035591	-
chr4	1035928	1036050	-
chr4	1035979	1036050	-
chr4	1036247	1037001	-
chr4	1039336	1039395	-
chr4	1040642	1042867	-
chr4	1040642	1046841	-
chr4	1040642	1047588	-
chr4	1044307	1047395	-
chr4	1044307	1047588	-
chr4	1047162	1047632	-
chr4	1048509	1049335	+
chr4	1048955	1049335	+
chr4	1051404	1052177	-
chr4	1051404	1052220	-
chr4	1052369	1052428	+
chr4	1052580	1053514	+
chr4	1052580	1053532	+
chr4	1053845	1053897	+
chr4	1058049	1058101	-
chr4	1058196	1058271	-
chr4	1058217	1058271	-
chr4	1058367	1058984	-
chr4	1059061	1060638	-
chr4	1059061	1065781	-
chr4	1059064	1060638	-
chr4	1059064	1064093	-
chr4	1059064	1065781	-
chr4	1059085	1064093	-
chr4	1060705	1064093	-
chr4	1060705	1065781	-
chr4	1064148	1065781	-
chr4	1064151	1065781	-
chr4	1065875	1067889	-
chr4	1068017	1068078	-
chr4	1068202	1068260	-
chr4	1068356	1068448	-
chr4	1068775	1069129	-
chr4	1069185	1069812	-
chr4	1069873	1070923	-
chr4	1071019	1071080	-
chr4	1071236	1071319	-
chr4	1071236	1071884	-
chr4	1071236	1071968	-
chr4	1071236	1074123	-
chr4	1071386	1071968	-
chr4	1078199	1078258	-
chr4	1078380	1078432	-
chr4	1078782	1078835	-
chr4	1079131	1079726	-
chr4	1079915	1080044	-
chr4	1079978	1080044	-
chr4	1080463	1081038	-
chr4	1080463	1081398	-
chr4	1080463	1084870	-
chr4	1081261	1081366	-
chr4	1081261	1084870	-
chr4	1081280	1081366	-
chr4	1081763	1085709	+
chr4	1083546	1085709	+
chr4	1085008	1085448	-
chr4	1085649	1085709	+
chr4	1085810	1086481	+
chr4	1086512	1086565	+
chr4	1093732	1093786	+
chr4	1094008	1094064	+
chr4	1096184	1096241	+
chr4	1096363	1096417	+
chr4	1098456	1098511	-
chr4	1099146	1099198	-
chr4	1099456	1100882	-
chr4	1101834	1102752	-
chr4	1103900	1105239	-
chr4	1109503	1112884	+
chr4	1109689	1112884	+
chr4	1113255	1116201	+
chr4	1116343	1116419	+
chr4	1116459	1122559	+
chr4	1119585	1122559	+
chr4	1122726	1124160	+
chr4	1124359	1126777	+
chr4	1127224	1128324	+
chr4	1128417	1128723	+
chr4	1128971	1129099	+
chr4	1128971	1129105	+
chr4	1128971	1131406	+
chr4	1129199	1129734	+
chr4	1129199	1131406	+
chr4	1130227	1131406	+
chr4	1131515	1131913	+
chr4	1136521	1136581	-
chr4	1136524	1136581	-
chr4	1136706	1136951	-
chr4	1137083	1137140	-
chr4	1137225	1137285	-
chr4	1137841	1138476	-
chr4	1138532	1138593	-
chr4	1139644	1140562	-
chr4	1140674	1140731	-
chr4	1141233	1141284	-
chr4	1141428	1142084	-
chr4	1142249	1143453	-
chr4	1142249	1143848	-
chr4	1144958	1145061	+
chr4	1145325	1145393	+
chr4	1145520	1145575	+
chr4	1147379	1147434	+
chr4	1147568	1147627	+
chr4	1148042	1149114	+
chr4	1149282	1150060	+
chr4	1150115	1150191	+
chr4	1150357	1150650	+
chr4	1150810	1151008	+
chr4	1151213	1151818	+
chr4	1152023	1152114	+
chr4	1152220	1152326	+
chr4	1152585	1152710	+
chr4	1152585	1154500	+
chr4	1153200	1154500	+
chr4	1154699	1154777	+
chr4	1154699	1155719	+
chr4	1156111	1156164	+
chr4	1160627	1161112	-
chr4	1161528	1161585	-
chr4	1161994	1164074	-
chr4	1164192	1164252	-
chr4	1164495	1164610	-
chr4	1164740	1165591	-
chr4	1164740	1167095	-
chr4	1164740	1182391	-
chr4	1165727	1165833	-
chr4	1165948	1166666	-
chr4	1168245	1169614	+
chr4	1169840	1185507	+
chr4	1186114	1186175	+
chr4	1186994	1187291	+
chr4	1193657	1193709	-
chr4	1193830	1194431	-
chr4	1194724	1194784	-
chr4	1195555	1195607	-
chr4	1195750	1201673	-
chr4	1201908	1201993	-
chr4	1201908	1202215	-
chr4	1206461	1207098	+
chr4	1206593	1207098	+
chr4	1206846	1206954	+
chr4	1207261	1208147	+
chr4	1208199	1208360	+
chr4	1208241	1208360	+
chr4	1208507	1208814	+
chr4	1208976	1209679	+
chr4	1210316	1210506	+
chr4	1210635	1210692	+
chr4	1210635	1210923	+
chr4	1211176	1212645	+
chr4	1212789	1212850	+
chr4	1212933	1212982	+
chr4	1213279	1213331	-
chr4	1213397	1214185	-
chr4	1214281	1214333	-
chr4	1214486	1216053	-
chr4	1216223	1216285	-
chr4	1216417	1216467	-
chr4	1216718	1216790	-
chr4	1216889	1216945	-
chr4	1217104	1217333	-
chr4	1217104	1217383	-
chr4	1219802	1223419	+
chr4	1223322	1223419	+
chr4	1223751	1223801	+
chr4	1223922	1223985	+
chr4	1223922	1224042	+
chr4	1224415	1224987	+
chr4	1224415	1225216	+
chr4	1225009	1225216	+
chr4	1225377	1225433	+
chr4	1225676	1225731	+
chr4	1225891	1225947	+
chr4	1230171	1230230	-
chr4	1230573	1230624	-
chr4	1231226	1232378	-
chr4	1233242	1233305	-
chr4	1233845	1234031	-
chr4	1233845	1234172	-
chr4	1234147	1234223	-
chr4	1234741	1236854	+
chr4	1235917	1236854	+
chr4	1237237	1238404	+
chr4	1238526	1245455	+
chr4	1245624	1247202	+
chr4	1247379	1247444	+
chr4	1247677	1247739	+
chr4	1247991	1248062	+
chr4	1247991	1248826	+
chr4	1248078	1248826	+
chr4	1248951	1249010	+
chr4	1249058	1249104	+
chr4	1249250	1249302	+
chr4	1249410	1249477	+
chr4	1249654	1249715	+
chr4	1249920	1250827	+
chr4	1249923	1250827	+
chr4	1250965	1252028	+
chr4	1252217	1252272	+
chr4	1252563	1254496	+
chr4	1254610	1257731	+
chr4	1254610	1259567	+
chr4	1257939	1259567	+
chr4	1259725	1265677	+
chr4	1265820	1266137	+
chr4	1265820	1268381	+
chr4	1266306	1268381	+
chr4	1268692	1268754	+
chr4	1269136	1274457	+
chr4	1274595	1274650	+
